iteration,full_mae,scale_mae,scale_minus_full_mae
307,8.618332032514566,12.899065379184028,4.280733346669463
308,10.310891889735045,14.460724455019148,4.149832565284104
309,8.436629833267018,12.205136486159988,3.7685066528929703
310,9.509464475070311,14.626468735303328,5.117004260233017
311,9.148078513547151,13.662202197548005,4.514123684000854
312,8.969618766997831,14.611785395767301,5.64216662876947
313,9.395754782158352,14.096312631614357,4.700557849456004
314,8.509529649298386,12.66336519022159,4.153835540923204
315,9.159450162048453,13.443057375666248,4.283607213617795
316,9.276405699383169,13.908075592156306,4.631669892773138
317,9.377914665654686,14.006911865251439,4.628997199596753
318,10.11871634462174,12.897334570167018,2.7786182255452783
319,8.422877737167237,13.247037649937093,4.824159912769856
320,8.904900529118176,13.834403556210306,4.92950302709213
321,9.377658176648666,15.261434599112935,5.883776422464269
322,9.100105566915426,14.340516486071419,5.240410919155993
323,9.62526799208513,14.566577128785255,4.941309136700125
324,9.25065746073927,14.429230121006738,5.178572660267468
325,9.810607255754817,15.098378838439135,5.287771582684318
326,8.518850724443485,13.77486344224352,5.256012717800035
327,8.806303650865495,14.811133771514804,6.004830120649309
328,9.633002239750269,15.481826245852066,5.848824006101797
329,9.86871395770425,13.88989196294017,4.021178005235921
330,8.777323146850815,13.802096840006657,5.024773693155842
331,9.515806860690292,14.902512007708495,5.386705147018203
332,8.685060002056249,13.932250063365878,5.247190061309629
333,9.066755784600874,13.974437259886052,4.9076814752851785
334,9.341191969221194,15.281700561682714,5.940508592461519
335,9.706672027948853,14.823712360952433,5.11704033300358
336,9.565654706983663,14.167003881475965,4.601349174492302
337,8.416039909642826,13.94595848466196,5.529918575019133
338,9.844337657006779,13.681162829611315,3.836825172604536
339,9.130057474139706,13.458524686181821,4.328467212042115
340,9.360328638956892,14.84539543287259,5.485066793915697
341,8.885440790720006,14.446406223671671,5.560965432951665
342,9.387583968131574,15.630954040766381,6.243370072634807
343,9.74637789920532,14.131061223873377,4.384683324668057
344,9.114920968878977,14.415401100200098,5.300480131321121
345,9.716763750830511,15.470526329479872,5.753762578649361
346,9.551471349145343,14.54390218930081,4.992430840155468
347,8.985323032313707,13.423593308051023,4.438270275737317
348,9.306600594352371,15.097628210518032,5.79102761616566
349,8.94238287648299,14.09864275777264,5.15625988128965
350,8.46193680211611,13.978847568918617,5.516910766802507
351,10.411224974319449,15.165774868581854,4.754549894262405
352,9.06156777715165,13.439432298675186,4.377864521523536
353,8.96794500427246,13.526884578405465,4.558939574133005
354,10.172427116292628,15.412708104145393,5.240280987852765
355,8.459251481100866,13.228582669017381,4.7693311879165154
356,9.520040817953642,14.678399897107738,5.158359079154096
357,9.752713258229287,14.686859019445881,4.934145761216595
358,8.609430597410531,14.381359658128604,5.771929060718072
359,9.153798122939481,13.690356697236702,4.536558574297221
360,9.303224562556707,14.56411260298057,5.260888040423863
361,9.998712539722439,15.817865792880943,5.819153253158504
362,8.993584210121822,14.420715784013852,5.42713157389203
363,9.43345403935744,15.529207415117115,6.095753375759676
364,9.508250040705594,14.063211983248294,4.5549619425427
365,8.97933786069353,15.081090746064065,6.101752885370535
366,9.380090894960437,14.343787713474995,4.963696818514558
367,9.12717434508244,13.782494647414385,4.655320302331946
368,9.53078327893413,13.653470612160689,4.122687333226558
369,9.14667385578413,13.48963339246318,4.34295953667905
370,10.179574395097804,14.547367338680738,4.367792943582934
371,10.165504396138417,14.046990061861917,3.881485665723501
372,8.329797062531048,13.27223126671033,4.942434204179282
373,8.933413732185764,13.534157565545039,4.6007438333592745
374,9.987408600422222,14.631539079843984,4.6441304794217615
375,8.966706473320695,14.068032611155694,5.101326137834999
376,8.613122153280278,14.411191067712295,5.798068914432017
377,8.8508589320651,14.495751469023327,5.644892536958228
378,9.45283318797013,14.563780519230189,5.110947331260059
379,9.097470183706111,14.281950227520833,5.184480043814721
380,10.682211265853478,14.572924285968556,3.8907130201150775
381,9.356591572757928,13.2109111156178,3.854319542859871
382,9.505344612253863,14.446063829035948,4.940719216782085
383,9.382270603379965,13.695368516896663,4.313097913516698
384,10.67596294607261,15.540555335701653,4.864592389629042
385,9.426241480657662,13.664672527321173,4.238431046663511
386,9.346905030399702,13.289303551583965,3.9423985211842627
387,9.480730831896363,14.349904050265888,4.869173218369525
388,9.151781463644003,15.008973243238964,5.857191779594961
389,9.935167224532224,14.485558653802709,4.550391429270485
390,9.47278597245884,14.96914585932491,5.496359886866069
391,9.258393680966842,13.65723705683115,4.398843375864308
392,9.434448994989001,14.038003517678602,4.603554522689601
393,9.038300088469683,12.841559259110495,3.8032591706408123
394,8.848183949063145,13.630644660331273,4.782460711268127
395,10.293447471970012,15.367891370327202,5.07444389835719
396,9.568166795808805,13.699258585553318,4.131091789744513
397,8.764048738371452,13.679038423069164,4.914989684697712
398,9.211330258749202,15.055676131332211,5.844345872583009
399,9.268889981263003,14.040973623866577,4.772083642603574
400,8.602673573996867,14.521935784935653,5.919262210938786
401,9.912855805791555,14.15231831509548,4.239462509303925
402,9.499614358370973,14.110954279402183,4.61133992103121
403,8.865763481384693,13.611193980314118,4.745430498929425
404,9.411550844806492,14.767050129652203,5.3554992848457115
405,9.066705911278426,13.80488198061423,4.738176069335804
406,9.956790170855196,14.60687194507586,4.650081774220663
407,9.601634310875474,13.84434701650742,4.242712705631947
408,8.426762016215633,14.033856485155644,5.60709446894001
409,9.022335850908918,13.43589666654429,4.413560815635371
410,8.838015531165368,14.899143012047945,6.061127480882577
411,9.140817532174012,14.456584620200873,5.3157670880268615
412,9.110474045534817,14.024268741205455,4.913794695670639
413,9.127649570423241,14.62717713526468,5.49952756484144
414,9.256140406188464,13.550080909387098,4.293940503198634
415,8.632460449482705,13.370392380757336,4.73793193127463
416,8.480911435578607,13.67240403382639,5.191492598247784
417,9.803054947882092,14.011378876776044,4.208323928893952
418,9.771193296892122,14.005823170995514,4.234629874103392
419,9.668631136671298,14.87578863606514,5.207157499393842
420,9.383395457677256,14.290684765435602,4.9072893077583455
421,9.18326242090468,15.151320997818463,5.9680585769137835
422,8.477713982329508,12.56432928071976,4.086615298390251
423,9.872079663046167,14.774120300783744,4.902040637737578
424,10.274830605644025,14.50666455543059,4.231833949786564
425,9.636262281924493,13.94639835760119,4.310136075676697
426,9.549587688405152,14.264301737387754,4.714714048982602
427,9.911032675698607,15.605540783815012,5.6945081081164055
428,9.04156754328071,13.344525574849788,4.302958031569078
429,9.67633576113478,13.902318902463191,4.2259831413284115
430,9.433768120674287,13.169495759023693,3.735727638349406
431,9.052586297651326,13.490093313315661,4.437507015664336
432,9.421535775061955,15.682206218951144,6.26067044388919
433,8.492317238402078,14.362243481966091,5.869926243564013
434,9.52816392835439,14.168315734735291,4.640151806380901
435,9.51675886680819,13.744412195109643,4.227653328301452
436,9.216088726517508,13.815649376584407,4.599560650066898
437,9.022686020250433,16.710315427852084,7.687629407601651
438,11.310927365815324,15.449369937559872,4.138442571744548
439,8.939922670665721,15.342816512182232,6.40289384151651
440,9.50660395086213,14.29916875138916,4.79256480052703
441,9.26397907115776,13.404966925086137,4.140987853928378
442,9.382079331605151,14.473740880790412,5.091661549185261
443,9.20564239906453,14.11879622733656,4.91315382827203
444,8.74610285875385,13.37934239281805,4.633239534064199
445,9.796084385196448,15.009150888093279,5.213066502896831
446,8.815307456162385,12.762914551953674,3.947607095791289
447,9.338730893673633,15.15984758739653,5.821116693722898
448,9.267672797225307,13.989762393426064,4.722089596200757
449,8.902470037341143,12.633256970269423,3.7307869329282806
450,10.156476751251157,15.136547318295172,4.980070567044015
451,9.695104051810008,15.216370344230786,5.521266292420778
452,8.95744956873618,15.121499355085774,6.164049786349594
453,9.29819793423695,13.253323819281915,3.955125885044966
454,9.640600818108318,13.579931906978961,3.9393310888706434
455,9.203218998650396,14.972389613897128,5.769170615246733
456,9.665433784970542,13.31701336289986,3.6515795779293185
457,10.458944931339119,15.006216670671806,4.547271739332688
458,8.152166589089111,12.953133007756287,4.800966418667176
459,9.011831879532474,14.150149601331545,5.138317721799071
460,9.430952609271593,14.714310077662129,5.283357468390536
461,9.364693462153891,14.760215600347731,5.39552213819384
462,10.103156523905232,13.91924569202869,3.816089168123458
463,8.683520294913123,12.774771937123623,4.0912516422105
464,7.97172674828488,13.279971910819965,5.308245162535085
465,9.569729908516987,13.506478960978107,3.9367490524611206
466,8.999606799337405,12.340520930434707,3.3409141310973016
467,8.943419625299521,13.224742987196507,4.281323361896986
468,9.541642776154053,14.035319222255051,4.493676446100999
469,9.988251396493483,14.241943522169768,4.2536921256762845
470,9.052427527039503,13.396813178132723,4.344385651093219
471,8.202333610293314,14.031708577854035,5.829374967560721
472,8.366200455757873,12.311817704214098,3.945617248456225
473,9.662983345749911,14.417733031136121,4.75474968538621
474,9.759440538403092,13.799722881035795,4.040282342632702
475,9.217026671136582,14.322933458485187,5.105906787348605
476,9.51302152976224,15.586218329988037,6.073196800225798
477,8.965211420716473,14.640376959224318,5.675165538507844
478,8.919797678258345,14.24414905839575,5.324351380137406
479,9.650916199498681,14.4125330317168,4.7616168322181185
480,9.467491366476281,15.339212187157516,5.871720820681235
481,8.395788694247447,12.680988479490697,4.28519978524325
482,8.62148949721984,13.676284445205955,5.054794947986114
483,9.951880801810548,15.43014477645571,5.478263974645163
484,9.497267046715343,15.330090813947631,5.832823767232288
485,9.987091890851858,14.005646140581343,4.018554249729485
486,8.943646417989175,13.336001400164104,4.392354982174929
487,9.651632115633506,14.413486038147548,4.761853922514042
488,8.241149858025056,13.449193031592682,5.208043173567626
489,9.601195826907523,15.186435061331613,5.58523923442409
490,10.150034610754757,13.733375475833375,3.5833408650786183
491,8.621135408802077,15.25718578336482,6.636050374562743
492,9.150750252758469,12.70501114561641,3.5542608928579416
493,9.514450589305902,14.706178908793175,5.191728319487273
494,9.561345623758328,15.001388610696392,5.440042986938064
495,10.37195572237223,15.376609941072806,5.004654218700576
496,8.298203003192265,12.867249811367815,4.56904680817555
497,8.604131601618038,15.272341777332883,6.6682101757148455
498,9.350193391661417,14.536147777086045,5.185954385424628
499,9.490258467909543,14.89313952139254,5.4028810534829965
500,9.14074431325127,13.6807629822604,4.540018669009131
501,8.407346959281648,14.267411390258065,5.860064430976417
502,9.321930751919522,13.308402422797702,3.9864716708781796
503,8.517945383489518,14.340120174664644,5.822174791175126
504,9.63086860701288,14.581903185950793,4.951034578937913
505,9.660083300935932,13.594283989302223,3.9342006883662908
506,9.181406728331423,12.976778667879797,3.7953719395483745
507,8.943526753259814,14.156258645079607,5.212731891819793
508,8.962311009370714,14.370971315620476,5.408660306249763
509,9.043903756963195,13.83568236105319,4.791778604089995
510,8.593191701161537,12.861519004726928,4.268327303565391
511,10.546898320352202,14.472411003428714,3.925512683076512
512,9.604910511751207,13.350337652971497,3.74542714122029
513,8.85466795354867,13.726711931551062,4.872043978002392
514,9.641637975042409,14.626918110489713,4.985280135447304
515,8.807255978590225,14.302755217774783,5.495499239184557
516,8.922806250953293,14.558517993956347,5.635711743003053
517,9.285495145629659,13.760156731828502,4.4746615861988435
518,9.598307966923842,13.855838922690241,4.2575309557663985
519,9.139890206779,13.372790624773879,4.232900417994879
520,8.794255665022037,13.36790935874951,4.573653693727472
521,8.906671420050461,13.700037760540956,4.793366340490495
522,9.214120418777657,15.491892008923347,6.27777159014569
523,9.722521599693314,14.06206713099809,4.3395455313047755
524,8.984753651262286,14.181261298098637,5.19650764683635
525,9.312200557222347,13.74084782183926,4.428647264616913
526,9.426095895233603,14.146325222128478,4.720229326894875
527,9.234341673010091,13.682314542205805,4.4479728691957146
528,10.606458319446485,14.88318611754138,4.276727798094894
529,8.53146186380679,13.987379567218573,5.455917703411783
530,9.040010244247508,14.079704145120358,5.03969390087285
531,9.382264555813363,14.652245247568736,5.269980691755373
532,9.794321329586587,15.20734749058435,5.413026160997763
